Time,Time Code,Country Name,Country Code,GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",Real interest rate (%) [FR.INR.RINR],Real effective exchange rate index (2010 = 100) [PX.REX.REER]
2004,YR2004,Japan,JPN,2.1861156944216,-0.00857338820310272,2.92424060900672,106.076742734078
2004,YR2004,Jordan,JOR,8.56721424236899,3.36186821476601,5.00662804674494,..
2004,YR2004,Kazakhstan,KAZ,9.60000000136854,6.882054389819,..,..
2004,YR2004,Kenya,KEN,5.10429977629738,11.6240355442426,5.04525759665487,..
2004,YR2004,Kiribati,KIR,-0.608968733618624,..,..,..
2004,YR2004,"Korea, Dem. People's Rep.",PRK,..,..,..,..
2004,YR2004,"Korea, Rep.",KOR,5.19739136324382,3.59066298882578,2.69208129866867,107.241596068515
2004,YR2004,Kosovo,XKX,..,-1.06472696605525,..,..
2004,YR2004,Kuwait,KWT,10.2402980586354,1.24856443679889,-5.14911494169832,..
2004,YR2004,Kyrgyz Republic,KGZ,7.02681242497607,4.11065084723381,17.3474659329609,..
2004,YR2004,Lao PDR,LAO,6.35769548008234,10.4622667314208,16.7670969391649,..
2004,YR2004,Latvia,LVA,8.72514158012019,6.1923854719744,..,85.7656087572307
2004,YR2004,Lebanon,LBN,6.67944461641103,..,12.193543974622,..
2004,YR2004,Lesotho,LSO,1.69237417358596,5.02342068616285,2.53156706387884,128.764247780526
2004,YR2004,Liberia,LBR,2.61984689477413,7.82908704883235,1.05850813324589,..
2004,YR2004,Libya,LBY,4.46163899648637,-2.197567740559,-13.475766084563,..
2004,YR2004,Liechtenstein,LIE,3.03917210306501,..,..,..
2004,YR2004,Lithuania,LTU,6.50203702899954,1.16410252104671,..,..
2004,YR2004,Luxembourg,LUX,4.23189130735582,2.22567916428889,..,99.4234157160107
2004,YR2004,"Macao SAR, China",MAC,26.630223615633,0.980728452039424,4.00078724708664,..
2004,YR2004,Madagascar,MDG,5.25700362208742,13.9558018033211,9.30772986434688,..
2004,YR2004,Malawi,MWI,5.42049754887381,11.4298060822124,19.1444084705263,98.7346401705481
2004,YR2004,Malaysia,MYS,6.78343772370305,1.42127115937402,0.0344787905461832,93.478268501683
2004,YR2004,Maldives,MDV,5.81636693266742,-1.68541212459466,0.0541213959643212,..
2004,YR2004,Mali,MLI,1.55999866053489,-3.09978128063956,..,..
2004,YR2004,Malta,MLT,0.407159747560954,2.79082848067754,2.74188874923051,102.796045365398
2004,YR2004,Marshall Islands,MHL,-0.408355471416314,..,..,..
2004,YR2004,Mauritania,MRT,4.73275787510946,10.3676233473073,9.07038269384552,..
2004,YR2004,Mauritius,MUS,4.33001985464357,4.71037060105885,13.2476865148681,..
2004,YR2004,Mexico,MEX,3.56544100946846,4.68840884843143,-0.628122362579351,105.977821849526
2004,YR2004,"Micronesia, Fed. Sts.",FSM,-3.08015304747474,2.27669698247304,14.2402446657694,..
2004,YR2004,Moldova,MDA,7.39999973358189,12.5242768428227,11.9933288814658,77.6817236339604
2004,YR2004,Monaco,MCO,2.47048260499609,..,..,..
2004,YR2004,Mongolia,MNG,10.6254059599309,8.24115449417618,12.6674725571455,..
2004,YR2004,Montenegro,MNE,4.42605071745102,..,..,..
2004,YR2004,Morocco,MAR,4.57138016516208,1.49344403381774,..,106.986144431934
2004,YR2004,Mozambique,MOZ,8.20470494788577,..,15.3890529465582,..
2004,YR2004,Myanmar,MMR,13.5646616163416,4.53421374129692,14.3438692782131,..
2004,YR2004,Namibia,NAM,12.2695481036769,4.13663213144748,9.16198618354992,..
2004,YR2004,Nauru,NRU,-4.31490639604696,..,..,..
2004,YR2004,Nepal,NPL,4.68260325152944,2.84181131248978,..,..
2004,YR2004,Netherlands,NLD,2.0163100164134,1.2636473918318,1.53417930362285,105.310849701752
2004,YR2004,New Caledonia,NCL,..,..,..,..
2004,YR2004,New Zealand,NZL,4.08825964880346,2.29024902847571,4.22681991104853,100.254524932028
2004,YR2004,Nicaragua,NIC,5.31217056950739,8.47021063584077,4.07198285540005,96.93900557757
2004,YR2004,Niger,NER,0.363801578722132,0.262543757292838,..,..
2004,YR2004,Nigeria,NGA,9.25055822917993,14.9980338183251,-2.60484705691984,75.3177532882744
2004,YR2004,North Macedonia,MKD,4.67408957960916,-0.448650206552038,..,103.00693585706
2004,YR2004,Northern Mariana Islands,MNP,-3.07797537619699,..,..,..
2004,YR2004,Norway,NOR,4.01458801709728,0.45449850222084,..,95.811444205762
2004,YR2004,Oman,OMN,1.99251510973346,0.624969062631367,-4.05057515580795,..
2004,YR2004,Pakistan,PAK,7.83125556961251,7.44462469342739,0.0057407354215582,98.0226892685638
2004,YR2004,Palau,PLW,3.93904583246815,4.96407576747217,..,..
2004,YR2004,Panama,PAN,8.17565333965649,0.474723078204336,6.05179174465388,..
2004,YR2004,Papua New Guinea,PNG,2.72117574098235,2.15893131266946,15.5530804394784,88.3736625546878
2004,YR2004,Paraguay,PRY,4.05741836363771,4.32326492967491,24.0813135946872,82.0529799391646
2004,YR2004,Peru,PER,4.95820320611745,3.66247320092233,17.308705204716,..
2004,YR2004,Philippines,PHL,6.56922851180626,4.82921083627795,3.95524739260692,76.0175735210013
2004,YR2004,Poland,POL,5.09079546409544,3.38264681884691,..,87.4847551905641
2004,YR2004,Portugal,PRT,1.78873565956201,2.36536204097302,..,103.226449443915
2004,YR2004,Puerto Rico,PRI,8.74867692653626,..,..,..
2004,YR2004,Qatar,QAT,19.2189153397893,6.79933665008279,-6.11969021542947,..
2004,YR2004,Romania,ROU,10.4281130180976,11.8743635936399,8.79629617167316,82.866915946532
2004,YR2004,Russian Federation,RUS,7.19994786954857,10.8886157326216,-7.32898586198476,74.3197816488775
2004,YR2004,Rwanda,RWA,7.44766737034072,12.2507102894391,4.40397445771242,..
2004,YR2004,Samoa,WSM,3.0872602379675,16.3131507905901,3.88340999544765,89.8144559251523
2004,YR2004,San Marino,SMR,4.5488441461596,1.43083868527342,5.02555920300189,..
2004,YR2004,Sao Tome and Principe,STP,3.5379059435684,13.2858860871796,13.0013443500073,..
2004,YR2004,Saudi Arabia,SAU,8.63097688883705,0.515506766998081,..,104.853076592781
2004,YR2004,Senegal,SEN,4.64329393683312,0.51478178102298,..,..
2004,YR2004,Serbia,SRB,6.68686771336695,11.0263627183464,-4.32328272475023,..
2004,YR2004,Seychelles,SYC,-2.8504539768538,3.85730391367399,-11.77667823764,..
2004,YR2004,Sierra Leone,SLE,6.47884601647948,..,8.20452909266394,91.351884288584
2004,YR2004,Singapore,SGP,9.93998268434957,1.66272719863071,1.28941695213109,92.0346837960812
2004,YR2004,Sint Maarten (Dutch part),SXM,..,..,..,..
2004,YR2004,Slovak Republic,SVK,5.38949898648073,7.54850088183423,..,74.7933059746765
2004,YR2004,Slovenia,SVN,4.54601954702534,3.59297594249509,..,..
2004,YR2004,Solomon Islands,SLB,7.6832999660031,6.98584202682567,6.01097945495495,87.3044527430268
2004,YR2004,Somalia,SOM,7.1103143113227,..,..,..
2004,YR2004,South Africa,ZAF,4.55455990721774,-0.692030271024132,4.95038435886221,104.604239814742
2004,YR2004,South Sudan,SSD,..,..,..,..
2004,YR2004,Spain,ESP,3.11453145202378,3.03924881090925,..,98.6983836139457
2004,YR2004,Sri Lanka,LKA,5.44506127885352,7.57592582995856,0.611364964122661,..
2004,YR2004,St. Kitts and Nevis,KNA,3.99634666125431,2.31455462238093,6.17620404269227,98.6572928153416
2004,YR2004,St. Lucia,LCA,7.2674088699471,1.46036814425245,10.2897812665614,102.957678590884
2004,YR2004,St. Martin (French part),MAF,..,..,..,..
2004,YR2004,St. Vincent and the Grenadines,VCT,4.11469880444737,2.96003946719286,5.73065828611085,103.465613408544
2004,YR2004,Sudan,SDN,5.14088851762675,9.65754628605945,..,..
2004,YR2004,Suriname,SUR,8.50000018479413,9.98632511974878,6.7386374104178,..
2004,YR2004,Sweden,SWE,4.179530395519,0.373659828721813,3.75230632031366,112.185232193055
2004,YR2004,Switzerland,CHE,2.70170920967028,0.802908730955227,..,97.3610992605243
2004,YR2004,Syrian Arab Republic,SYR,6.90295943489203,4.43314136719839,..,..
2004,YR2004,Tajikistan,TJK,10.2999989410117,7.14196508692253,2.45507802874919,..
2004,YR2004,Tanzania,TZA,7.50381465859829,4.73580143949058,6.78734531634907,..
2004,YR2004,Thailand,THA,6.28934214285795,2.75914926231081,0.949922531687859,..
2004,YR2004,Timor-Leste,TLS,0.400003981151968,3.23751394003322,..,..
2004,YR2004,Togo,TGO,-0.978665332738743,0.393078681031619,..,99.1022196726541
2004,YR2004,Tonga,TON,-1.96794813100712,10.9734053679554,..,..
2004,YR2004,Trinidad and Tobago,TTO,7.95005151069972,3.72154938995965,0.393330894931759,76.0010253229617
2004,YR2004,Tunisia,TUN,6.23579072222647,3.63228004956625,..,116.748352336433
2004,YR2004,Turkiye,TUR,9.79593638920282,8.59826168115272,..,..
2004,YR2004,Turkmenistan,TKM,5.00040743766748,..,..,..
2004,YR2004,Turks and Caicos Islands,TCA,..,..,..,..
2004,YR2004,Tuvalu,TUV,-2.27272727272727,..,..,..
2004,YR2004,Uganda,UGA,6.80723334361883,3.72128743978228,4.33924393856924,99.4283270504792
2004,YR2004,Ukraine,UKR,11.7953525281136,9.04806786050888,1.81291767240014,93.5349678138152
2004,YR2004,United Arab Emirates,ARE,9.56643663767056,..,..,..
2004,YR2004,United Kingdom,GBR,2.45790441131264,1.39039756680422,1.74598073249608,127.772335426088
2004,YR2004,United States,USA,3.84777169205226,2.67723669309172,1.60768046080895,112.402138334844
2004,YR2004,Uruguay,URY,5.00416035564457,9.15760507540997,12.3282787037608,72.4605058827211
2004,YR2004,Uzbekistan,UZB,7.44900060559664,..,..,..
2004,YR2004,Vanuatu,VUT,3.98739280216962,1.41891891891893,..,..
2004,YR2004,"Venezuela, RB",VEN,18.2866066891245,..,-11.5391025879983,55.7630103273424
2004,YR2004,Viet Nam,VNM,7.53641060890386,7.75494748709601,1.18892233628232,..
2004,YR2004,Virgin Islands (U.S.),VIR,3.28589367936377,..,..,..
2004,YR2004,West Bank and Gaza,PSE,21.9244861205987,3.00417498638593,12.756366559712,..
2004,YR2004,"Yemen, Rep.",YEM,3.972696401183,12.5150951495207,3.84414370907284,..
2004,YR2004,Zambia,ZMB,7.03239511515218,17.9677891087286,9.19693364690934,65.1383335600894
2004,YR2004,Zimbabwe,ZWE,-5.80753802273949,..,..,..
2005,YR2005,Afghanistan,AFG,11.2297148272859,12.6862687216715,..,..
2005,YR2005,Albania,ALB,5.52642424695465,2.36658195679796,9.4555054819425,..
2005,YR2005,Algeria,DZA,5.39999999999989,1.38244656662118,-3.88174750040839,101.668766332669
2005,YR2005,American Samoa,ASM,-0.408163265306129,..,..,..
2005,YR2005,Andorra,AND,5.39779598500422,..,..,..
2005,YR2005,Angola,AGO,15.0299999905513,22.953513851394,17.800888578278,..
2005,YR2005,Antigua and Barbuda,ATG,6.47391719763229,2.09875196709308,6.41705016085212,108.342482870422
2005,YR2005,Argentina,ARG,8.85165992013437,..,..,..
2005,YR2005,Armenia,ARM,13.8999999991133,0.638928002410097,14.3161459394903,80.0896523758654
2005,YR2005,Aruba,ABW,-0.383137672063768,3.39778677828806,5.64637297616821,..
2005,YR2005,Australia,AUS,3.15416753184221,2.69183168316832,3.30636818947589,87.9665684614732
2005,YR2005,Austria,AUT,2.32036526679731,2.29913785639285,..,102.87462751626
2005,YR2005,Azerbaijan,AZE,27.9615381082131,9.67950731917057,2.00903640930593,..
2005,YR2005,"Bahamas, The",BHS,3.39608420536011,1.59160618079802,0.462285094948552,102.052911316081
2005,YR2005,Bahrain,BHR,6.76899787107486,2.58620689655173,-5.19902924913244,109.120181507405
2005,YR2005,Bangladesh,BGD,6.53594493875502,7.04661816222039,5.76426911966502,..
2005,YR2005,Barbados,BRB,3.95545760352553,6.08218729535043,2.34273499304016,..
2005,YR2005,Belarus,BLR,9.40000158864014,10.3388794457932,-6.39967128646709,..
2005,YR2005,Belgium,BEL,2.32173796432642,2.78143263670022,..,101.05480940649
2005,YR2005,Belize,BLZ,2.21953884192973,-1.1043104441191,10.9234753987415,105.926690315995
2005,YR2005,Benin,BEN,1.71316456361184,5.36452085832343,3.59609815466937,..
2005,YR2005,Bermuda,BMU,1.67420611410508,..,..,..
2005,YR2005,Bhutan,BTN,6.93507146649723,5.31263104637751,7.53273636209246,..
2005,YR2005,Bolivia,BOL,4.42143312687979,5.39323106890663,10.075668935121,87.0680518708215
2005,YR2005,Bosnia and Herzegovina,BIH,3.89717798992193,..,3.22395325661375,..
2005,YR2005,Botswana,BWA,4.55664565323181,8.6102252854644,0.230180568544681,..
2005,YR2005,Brazil,BRA,3.20213206130431,6.86953720898964,44.6351688638607,73.4635963483145
2005,YR2005,British Virgin Islands,VGB,..,..,..,..
2005,YR2005,Brunei Darussalam,BRN,-0.00392518871980485,1.24443711883965,-12.4507598743873,..
2005,YR2005,Bulgaria,BGR,7.05634921181696,5.03883807111902,1.93887023447479,83.0500530614403
2005,YR2005,Burkina Faso,BFA,8.66187322841225,6.41504018369684,4.94407010067677,..
2005,YR2005,Burundi,BDI,0.900000000901912,13.2520699188224,-0.333712699963746,89.0647412607673
2005,YR2005,Cabo Verde,CPV,6.91245795720201,0.41889161285517,..,..
2005,YR2005,Cambodia,KHM,13.3033338358455,6.61525912001587,..,..
2005,YR2005,Cameroon,CMR,2.22827020924117,2.01353950175986,..,99.8287639308106
2005,YR2005,Canada,CAN,3.21045435651203,2.21355203439767,1.26073559091866,90.538712504518
2005,YR2005,Cayman Islands,CYM,..,..,..,..
2005,YR2005,Central African Republic,CAF,0.908210514871953,2.88352073359022,..,93.3686728437492
2005,YR2005,Chad,TCD,17.3325337350837,7.89036567462993,..,..
2005,YR2005,Channel Islands,CHI,..,..,..,..
2005,YR2005,Chile,CHL,5.83704571525745,3.05257621387847,-0.413027487114131,96.3259738557673
2005,YR2005,China,CHN,11.3945918098927,1.77641407667571,1.61327750285798,84.9205973332013
2005,YR2005,Colombia,COL,4.82876110773741,5.05101962689696,9.36261382966903,84.7906869781965
2005,YR2005,Comoros,COM,2.83754786988332,3.0133239505812,10.6504754433318,..
2005,YR2005,"Congo, Dem. Rep.",COD,6.13515115548972,21.3168167229341,..,85.2343052831556
2005,YR2005,"Congo, Rep.",COG,7.75575897806648,3.09449011456182,..,..
2005,YR2005,Costa Rica,CRI,3.97666636818026,13.7982949108987,10.3018894838676,84.7038833588289
2005,YR2005,Cote d'Ivoire,CIV,0.996065564854788,3.88583039886476,5.76399145289527,101.126289937288
2005,YR2005,Croatia,HRV,4.32707652205913,3.31717824448045,7.83280466026093,96.8264996063221
2005,YR2005,Cuba,CUB,11.2016564219094,..,..,..
2005,YR2005,Curacao,CUW,0.676425345201665,4.11711711711708,..,..
2005,YR2005,Cyprus,CYP,4.85300383835666,2.56016132330234,..,102.377827865486
2005,YR2005,Czechia,CZE,6.37502885831655,1.8570978910922,5.65220712891391,83.1668591699601
2005,YR2005,Denmark,DNK,2.35960883273722,1.81781458291254,..,100.140545540367
2005,YR2005,Djibouti,DJI,..,3.10496640148298,..,..
2005,YR2005,Dominica,DMA,0.655862268923528,1.68190079877553,11.5334341538102,107.861537089193
2005,YR2005,Dominican Republic,DOM,9.4282369467968,4.19020260472056,17.3262411862842,106.85857483185
2005,YR2005,Ecuador,ECU,5.39862243994342,2.1682770118372,..,..
2005,YR2005,"Egypt, Arab Rep.",EGY,4.47174447174434,4.86939696871988,6.52364099171329,..
2005,YR2005,El Salvador,SLV,2.68083009363194,4.69094870903769,..,..
2005,YR2005,Equatorial Guinea,GNQ,16.7487006053541,5.63163351357613,..,89.6448532524283
2005,YR2005,Eritrea,ERI,2.57444955124846,..,..,..
2005,YR2005,Estonia,EST,9.5230580329964,4.07971423199849,..,..
2005,YR2005,Eswatini,SWZ,5.99877654987948,4.77400404553712,3.81784738439858,..
2005,YR2005,Ethiopia,ETH,11.8187659466494,9.96997123512892,-2.61706349411107,..
2005,YR2005,Faroe Islands,FRO,..,..,..,..
2005,YR2005,Fiji,FJI,0.700000402432437,2.36576453830435,0.126377029737854,116.880693104795
2005,YR2005,Finland,FIN,2.77730927081576,0.623874450025191,..,103.83788557166
2005,YR2005,France,FRA,1.88856580217112,1.74586936380482,..,104.030292207603
2005,YR2005,French Polynesia,PYF,0.309973476180019,..,..,..
2005,YR2005,Gabon,GAB,2.67620333310926,3.70833333333304,..,101.761006383409
2005,YR2005,"Gambia, The",GMB,-2.35172936176019,4.83862177543157,29.5857607936759,99.6734996786205
2005,YR2005,Georgia,GEO,9.59113832853026,8.24709043114158,8.90886137260652,88.8332231733493
2005,YR2005,Germany,DEU,0.885697236264619,1.54691114751328,..,105.221709511151
2005,YR2005,Ghana,GHA,5.90000381855104,15.4389920155908,..,103.571921789628
2005,YR2005,Gibraltar,GIB,..,..,..,..
2005,YR2005,Greece,GRC,1.18350610206699,3.54507273335078,..,96.0924111663009
2005,YR2005,Greenland,GRL,4.98749177090193,..,..,..
2005,YR2005,Grenada,GRD,13.2761883306272,3.475806937554,7.39131272579973,101.155667619128
2005,YR2005,Guam,GUM,3.64231634949867,..,..,..
2005,YR2005,Guatemala,GTM,3.27602692588886,9.10864985719219,6.96981805724986,..
2005,YR2005,Guinea,GIN,2.99727256275818,31.3733025877534,..,..
2005,YR2005,Guinea-Bissau,GNB,6.55977111846077,3.32919922802856,7.03361490886889,..
2005,YR2005,Guyana,GUY,-1.95095759501714,6.92554303890157,6.41851576086257,89.9498929808348
2005,YR2005,Haiti,HTI,3.07217337664731,13.973008326384,11.926604532383,..
2005,YR2005,Honduras,HND,6.05059922215973,8.80906074819819,10.7680920759953,..
2005,YR2005,"Hong Kong SAR, China",HKG,7.38815597842218,0.826446280991827,6.36795110082956,112.029363221026
2005,YR2005,Hungary,HUN,4.29427761009178,3.56151711378352,5.7625309101503,96.2236652357638
2005,YR2005,Iceland,ISL,6.12443896533613,3.98704782806593,11.363285020982,156.977485455301
2005,YR2005,India,IND,7.92343062148318,4.24634362031922,4.85514517186609,..
2005,YR2005,Indonesia,IDN,5.69257130383384,10.4531984193865,-0.245735467014808,..
2005,YR2005,"Iran, Islamic Rep.",IRN,3.18980408131023,13.433118008508,-3.46702475355406,72.1565302164628
2005,YR2005,Iraq,IRQ,1.67522863586828,36.9594809201871,-16.5153940840534,..
2005,YR2005,Ireland,IRL,5.73978235251398,2.45654692931639,..,101.534054435992
2005,YR2005,Isle of Man,IMN,5.89999933576675,..,..,..
2005,YR2005,Israel,ISR,4.21553188612005,1.31348511383542,..,87.5787014659185
2005,YR2005,Italy,ITA,0.762410719611808,1.9852929852798,3.16379064609109,102.832196043159
2005,YR2005,Jamaica,JAM,0.893797935945003,15.0528658875905,5.2858669261501,..
2005,YR2005,Japan,JPN,1.80390087227372,-0.282946068764391,2.90562805999877,99.4625560873102
2005,YR2005,Jordan,JOR,8.14659481079931,3.49368534619531,5.4900361978485,..
2005,YR2005,Kazakhstan,KAZ,9.69999999922682,7.57999929125768,..,..
2005,YR2005,Kenya,KEN,5.90666607980057,10.3127783574683,7.6099875458817,..
2005,YR2005,Kiribati,KIR,1.2924220970469,..,..,..
